path,category,decision,reason
"/home/lab_726/boom/hls_boom/reports/gate3_4/module_csynth/synth_core_step_top.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_4/module_csynth/synth_free_list_rollback_top.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_4/module_csynth/synth_issue_top.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_4/module_csynth/synth_lsu_top.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_4/module_csynth/synth_map_snapshot_top.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_4/module_csynth/synth_rename_top.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_4/module_csynth/synth_rob_top.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/baseline_artifacts/logs/branch_snapshot_random_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/baseline_artifacts/logs/branch_snapshot_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/baseline_artifacts/logs/directed_after.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/baseline_artifacts/logs/full_program_diff_after.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/baseline_artifacts/logs/gate1_after.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/baseline_artifacts/logs/hls_cpp_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/baseline_artifacts/logs/hls_csim_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/baseline_artifacts/logs/hls_trace_compare_after.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/baseline_artifacts/logs/lsu_after.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/baseline_artifacts/logs/partial_order_after.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/logs/final_branch_random_check.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/logs/final_iq_compaction_check.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/logs/regenerate_merged_after_restore.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/boom_core_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/branch_snapshot_random_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/branch_snapshot_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/directed_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/full_program_arch_diff.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/gate1_regression_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/generate_merged.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/hls_cpp_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/hls_csim_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/lsu_minimal_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/merged_compile.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/partial_order.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/synth_core_step_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B1_PACKED_ALLOC_BITMAP/logs/synth_free_list_rollback_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/boom_core_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/branch_snapshot_random_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/branch_snapshot_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/directed_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/full_program_arch_diff.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/gate1_regression_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/generate_merged.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/hls_cpp_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/hls_csim_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/lsu_minimal_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/merged_compile.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/partial_order.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/synth_core_step_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/B4_SET_ROLLBACK/logs/synth_free_list_rollback_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/boom_core_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/branch_snapshot_random_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/branch_snapshot_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/directed_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/full_program_arch_diff.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/gate1_regression_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/generate_merged.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/hls_cpp_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/hls_csim_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/lsu_minimal_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/merged_compile.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/partial_order.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/synth_core_step_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/C1_RECOVERY_ENABLE/logs/synth_free_list_rollback_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/boom_core_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/branch_snapshot_random_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/branch_snapshot_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/directed_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/full_program_arch_diff.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/gate1_regression_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/generate_merged.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/hls_cpp_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/hls_csim_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/lsu_minimal_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/merged_compile.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/partial_order.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/synth_core_step_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D1_SHARED_BRANCH_MASKS/logs/synth_free_list_rollback_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/boom_core_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/branch_snapshot_random_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/branch_snapshot_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/directed_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/full_program_arch_diff.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/gate1_regression_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/generate_merged.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/hls_cpp_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/hls_csim_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/iq_compaction_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/lsu_minimal_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/merged_compile.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/partial_order.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/synth_core_step_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_IQ_COMPACTION/logs/synth_free_list_rollback_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/boom_core_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/branch_snapshot_random_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/branch_snapshot_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/directed_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/full_program_arch_diff.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/gate1_regression_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/generate_merged.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/hls_cpp_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/hls_csim_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/lsu_minimal_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/merged_compile.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/partial_order.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/synth_core_step_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_5/variants/D4_LOCAL_KILL_BITMAP/logs/synth_free_list_rollback_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/baseline_artifacts/boom_core_top_solution.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/baseline_artifacts/synth_core_step_top_solution.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/baseline_artifacts/test_logs/final_branch_random_check.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/baseline_artifacts/test_logs/final_iq_compaction_check.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/baseline_artifacts/test_logs/regenerate_merged_after_restore.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/logs/generate_merged_ncycle.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/logs/merged_compile_ncycle.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/ncycle_csynth/boom_core_ncycle_n1_top.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/ncycle_csynth/boom_core_ncycle_n2_top.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/ncycle_csynth/boom_core_ncycle_n4_top.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/ncycle_csynth/boom_core_ncycle_n8_top.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/ncycle_csynth/boom_core_top.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/FINAL_ACCEPTED_RESTORED/logs/branch_snapshot_random_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/FINAL_ACCEPTED_RESTORED/logs/branch_snapshot_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/FINAL_ACCEPTED_RESTORED/logs/directed_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/FINAL_ACCEPTED_RESTORED/logs/full_program_arch_diff.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/FINAL_ACCEPTED_RESTORED/logs/gate1_regression_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/FINAL_ACCEPTED_RESTORED/logs/generate_merged.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/FINAL_ACCEPTED_RESTORED/logs/hls_cpp_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/FINAL_ACCEPTED_RESTORED/logs/hls_csim_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/FINAL_ACCEPTED_RESTORED/logs/iq_compaction_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/FINAL_ACCEPTED_RESTORED/logs/lsu_minimal_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/FINAL_ACCEPTED_RESTORED/logs/merged_compile.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/FINAL_ACCEPTED_RESTORED/logs/partial_order.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/boom_core_ncycle_n1_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/boom_core_ncycle_n2_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/boom_core_ncycle_n4_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/boom_core_ncycle_n8_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/boom_core_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/branch_snapshot_random_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/branch_snapshot_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/directed_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/full_program_arch_diff.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/gate1_regression_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/generate_merged.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/hls_cpp_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/hls_csim_trace.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/iq_compaction_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/lsu_minimal_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/merged_compile.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/partial_order.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T3_FUNCTION_BOUNDARIES/logs/synth_core_step_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T4_RESET_CONSOLIDATION/logs/boom_core_top_csynth.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T4_RESET_CONSOLIDATION/logs/branch_snapshot_random_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T4_RESET_CONSOLIDATION/logs/branch_snapshot_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T4_RESET_CONSOLIDATION/logs/directed_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T4_RESET_CONSOLIDATION/logs/full_program_arch_diff.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T4_RESET_CONSOLIDATION/logs/gate1_regression_tests.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
"/home/lab_726/boom/hls_boom/reports/gate3_6/variants/T4_RESET_CONSOLIDATION/logs/generate_merged.log",CURATED_LOG,KEEP,"reports log protected as possible accepted evidence"
